codigo_postal,municipio_id,codigo_unidad_poblacional,entidad_singular_nombre,nucleo_nombre
46175,46079,0002201,Alcotas,Alcotas
46175,46114,0001799,"Domeño Antiguo",*Diseminado*
46176,46106,0001701,Ahillas,Ahillas
46176,46106,0001799,Ahillas,*Diseminado*
46176,46106,0002201,Chelva,Chelva
46176,46106,0002299,Chelva,*Diseminado*
46177,46247,0001701,Tuejar,Tuejar
46177,46247,0001799,Tuejar,*Diseminado*
46178,46036,0001701,"Almeza (La)","Almeza (La)"
46178,46036,0002201,Alpuente,Alpuente
46178,46036,0002299,Alpuente,*Diseminado*
46178,46036,0003801,Baldovar,Baldovar
46178,46036,0004301,"Campo de Abajo","Campo de Abajo"
46178,46036,0005601,"Campo de Arriba","Campo de Arriba"
46178,46036,0006999,"Canaleja (La)",*Diseminado*
46178,46036,0008199,"Carrasca (La)",*Diseminado*
46178,46036,0009401,"Collado (El)","Collado (El)"
46178,46036,0010801,Corcolilla,Corcolilla
46178,46036,0011501,"Cuevarruz (La)","Cuevarruz (La)"
46178,46036,0013601,"Hontanar (El)","Hontanar (El)"
46178,46036,0015401,"Obispo Hernandez O Eras","Obispo Hernandez O Eras"
46178,46036,0015499,"Obispo Hernandez O Eras",*Diseminado*
46178,46036,0016799,"Torre (La)",*Diseminado*
46178,46241,0001701,Titaguas,Titaguas
46178,46241,0001799,Titaguas,*Diseminado*
46178,46262,0001701,"Cuevarruz (La)","Cuevarruz (La)"
46178,46262,0002201,"Yesa (La)","Yesa (La)"
46179,46041,0001701,"Aras de Los Olmos","Aras de Los Olmos"
46179,46041,0001799,"Aras de Los Olmos",*Diseminado*
46179,46041,0002201,Losilla,Losilla
46180,46051,0001701,Benaguasil,Benaguasil
46180,46051,0001799,Benaguasil,*Diseminado*
46180,46051,0002201,Vilanova,Vilanova
46180,46051,0003801,"Valle del Turia","Valle del Turia"
46181,46067,0001701,Benissanó,Benissanó
46181,46067,0001799,Benissanó,*Diseminado*
46182,46190,0001701,"Cañada (La)","Cañada (La)"
46182,46190,0001799,"Cañada (La)",*Diseminado*
46183,46116,0001701,"Eliana (L')","Eliana (L')"
46184,46903,0001701,"San Antonio de Benageber","Casco Urbano"
46184,46903,0001702,"San Antonio de Benageber","Urb Colinas San Antonio"
46184,46903,0001703,"San Antonio de Benageber","Urb Cumbres San Antonio"
46184,46903,0001704,"San Antonio de Benageber","Urbanizacion Montesano"
46184,46903,0001799,"San Antonio de Benageber",*Diseminado*
46185,46202,0001701,"Pobla de Vallbona (La)","Pobla de Vallbona (La)"
46185,46202,0001799,"Pobla de Vallbona (La)",*Diseminado*
46185,46202,0002201,Casablanca,"Argila (L')"
46185,46202,0002202,Casablanca,Casablanca
46185,46202,0002203,Casablanca,"Cerrao (El)"
46185,46202,0002204,Casablanca,"Masia Gimenez"
46185,46202,0002205,Casablanca,"Pla de la Cova"
46185,46202,0002206,Casablanca,"Pouet (El)"
46185,46202,0002299,Casablanca,*Diseminado*
46185,46202,0003801,"Conarda (La)",Barranquet-L'Argila
46185,46202,0003802,"Conarda (La)","Lloma del Porret"
46185,46202,0003803,"Conarda (La)",Mallaeta
46185,46202,0003804,"Conarda (La)","Maravisa I"
46185,46202,0003805,"Conarda (La)","Maravisa II"
46185,46202,0003806,"Conarda (La)","Penyes (Les)"
46185,46202,0003807,"Conarda (La)","Pozo San Lazaro"
46185,46202,0003808,"Conarda (La)","Sima (La)"
46185,46202,0003809,"Conarda (La)","Villas L'Eliana"
46185,46202,0003810,"Conarda (La)","San Martin"
46185,46202,0003811,"Conarda (La)","Maravisa Golden"
46185,46202,0003812,"Conarda (La)","Nova Maravisa"
46185,46202,0003813,"Conarda (La)","Jardin de Jaravilla"
46185,46202,0003814,"Conarda (La)","Mas de Tous"
46185,46202,0003815,"Conarda (La)","Vista Calderona"
46185,46202,0003899,"Conarda (La)",*Diseminado*
46185,46202,0004301,Gallipont,"Camp de Turia"
46185,46202,0004302,Gallipont,"Cuatro Vientos"
46185,46202,0004303,Gallipont,"Montañeta (La)"
46185,46202,0004304,Gallipont,Yale
46185,46202,0004305,Gallipont,"Gallipont II"
46185,46202,0004306,Gallipont,"Gallipont I"
46185,46202,0004307,Gallipont,"San Sebastian"
46185,46202,0004399,Gallipont,*Diseminado*
46185,46202,0005601,"Pla Dels Aljubs","Lloma Llarga I"
46185,46202,0005602,"Pla Dels Aljubs","Lloma Llarga II"
46185,46202,0005603,"Pla Dels Aljubs","Maquiva I"
46185,46202,0005604,"Pla Dels Aljubs","Maquiva II"
46185,46202,0005605,"Pla Dels Aljubs","Pedretes (Les)"
46185,46202,0005606,"Pla Dels Aljubs",Porta-Coeli
46185,46202,0005607,"Pla Dels Aljubs","Rincons (Els)"
46185,46202,0005608,"Pla Dels Aljubs","Manguilla (La)"
46185,46202,0005609,"Pla Dels Aljubs","Retiro del Pla"
46185,46202,0005699,"Pla Dels Aljubs",*Diseminado*
46185,46202,0006901,Rascanya,"Monte Colorado"
46185,46202,0006902,Rascanya,"Residencial la Pobla"
46185,46202,0006903,Rascanya,"Monte Alto"
46185,46202,0006904,Rascanya,Valentia
46185,46202,0006999,Rascanya,*Diseminado*
46190,46214,0001701,"Monte Alcedo","Monte Alcedo"
46190,46214,0001702,"Monte Alcedo","Clot de Navarrete"
46190,46214,0001703,"Monte Alcedo",Entrenaranjos
46190,46214,0001704,"Monte Alcedo","Parque Monte Alcedo"
46190,46214,0001705,"Monte Alcedo","Santa Rosa"
46190,46214,0001799,"Monte Alcedo",*Diseminado*
46190,46214,0002201,"Riba-Roja de Turia","Riba-Roja de Turia"
46190,46214,0002202,"Riba-Roja de Turia","Masia Traver"
46190,46214,0002203,"Riba-Roja de Turia","Pous (Els)"
46190,46214,0002204,"Riba-Roja de Turia","Valencia la Vella"
46190,46214,0002205,"Riba-Roja de Turia","Llobatera (La)"
46190,46214,0002299,"Riba-Roja de Turia",*Diseminado*
46190,46214,0003801,"Ventas del Poyo","Masia del Oliveral"
46190,46214,0003802,"Ventas del Poyo","Ventas del Poyo"
46190,46214,0003899,"Ventas del Poyo",*Diseminado*
46190,46214,0004301,Gallipont,"Urbanizacion El Molinet"
46190,46214,0004302,Gallipont,"Urbanizacion Santa Monica"
46190,46214,0004399,Gallipont,*Diseminado*
46190,46214,0005601,"Residencial Reva","Residencial Reva"
46190,46214,0006901,"Poligono Industrial Sur","P.i. El Oliveral"
46190,46214,0006902,"Poligono Industrial Sur","P.i. Sector 13"
46190,46214,0006903,"Poligono Industrial Sur","P.i. Sector 12"
46191,46256,0001701,Vilamarxant,Vilamarxant
46191,46256,0001799,Vilamarxant,*Diseminado*
46192,46172,0001701,Montserrat,"Colinas Venta Cabrera Der"
46192,46172,0001702,Montserrat,"Colinas Venta Cabrera Izq"
46192,46172,0001703,Montserrat,"Urbanització L'Alt"
46192,46172,0001705,Montserrat,"Flare (El)"
46192,46172,0001706,Montserrat,"Huerto de la Rabasa"
46192,46172,0001707,Montserrat,Montserrat
46192,46172,0001708,Montserrat,"Monte Cabrera"
46192,46172,0001709,Montserrat,"Monte Rosado"
46192,46172,0001710,Montserrat,"Ntra Sra de la Asuncion"
46192,46172,0001711,Montserrat,"Tros Alt"
46192,46172,0001712,Montserrat,"Virgen de Montserrat"
46192,46172,0001713,Montserrat,"Colonia Motor del Vicari"
46192,46172,0001714,Montserrat,"Urb Maset del Pou"
46192,46172,0001715,Montserrat,"Colònia Canyada Primal"
46192,46172,0001799,Montserrat,*Diseminado*
46193,46176,0001701,Montroi/Montroy,Montroi/Montroy
46193,46176,0001702,Montroi/Montroy,"Urb Balcon Montroi"
46193,46176,0001799,Montroi/Montroy,*Diseminado*
46194,46212,0001701,Real,Real
46194,46212,0001799,Real,*Diseminado*
46195,46156,0001701,Llombai,Llombai
46195,46156,0001799,Llombai,*Diseminado*
46196,46093,0001701,Catadau,Catadau
46196,46093,0001799,Catadau,*Diseminado*
46197,46026,0001701,Alfarp,Alfarp
46197,46026,0001702,Alfarp,"Fte. Almaguer"
46197,46026,0001799,Alfarp,*Diseminado*
46198,46115,0001701,"Dos Aguas","Dos Aguas"
46198,46115,0001799,"Dos Aguas",*Diseminado*
46198,46167,0001701,Millares,Millares
46199,46099,0001701,"Cortes de Pallas","Cabezuela (La)"
46199,46099,0001702,"Cortes de Pallas",Castilblanques
46199,46099,0001703,"Cortes de Pallas","Cortes de Pallas"
46199,46099,0001704,"Cortes de Pallas","Herreros (Los)"
46199,46099,0001705,"Cortes de Pallas","Oro (El)"
46199,46099,0001706,"Cortes de Pallas",Otonel
46199,46099,0001707,"Cortes de Pallas","Poblado Cortes-La Muela"
46199,46099,0001708,"Cortes de Pallas","Poblado Iberdrola"
46199,46099,0001709,"Cortes de Pallas","Venta Gaeta"
46199,46099,0001710,"Cortes de Pallas",Viñuelas
46199,46099,0001799,"Cortes de Pallas",*Diseminado*
46200,46186,0001701,Paiporta,Paiporta
46200,46186,0001799,Paiporta,*Diseminado*
46210,46193,0001701,Picanya,Picanya
46210,46193,0001799,Picanya,*Diseminado*
46220,46194,0001701,Picassent,"Alter (L')"
46220,46194,0001702,Picassent,"Altero de Mompoi"
46220,46194,0001703,Picassent,"Coma (La)"
46220,46194,0001704,Picassent,"Delicies del Realon"
46220,46194,0001706,Picassent,"Lloma de la Verge"
46220,46194,0001708,Picassent,"Pedregal (El)"
46220,46194,0001709,Picassent,Picassent
46220,46194,0001710,Picassent,Pinar
46220,46194,0001711,Picassent,"Racons (Els)"
46220,46194,0001712,Picassent,"Sant Francesc"
46220,46194,0001713,Picassent,"Sant Josep"
46220,46194,0001714,Picassent,"Sant Lluis"
46220,46194,0001715,Picassent,"Sant Ramon"
46220,46194,0001716,Picassent,Serra-Mar
46220,46194,0001718,Picassent,"Centre Penitenciari"
46220,46194,0001799,Picassent,*Diseminado*
46229,46194,0001707,Picassent,Omet
46230,46031,0001701,Alginet,Alginet
46230,46031,0001799,Alginet,*Diseminado*
46240,46085,0001701,Carlet,Carlet
46240,46085,0001799,Carlet,*Diseminado*
46240,46085,0002201,"Ausias March","Ausias March"
46250,46019,0001701,"Alcudia (L')","Alcudia (L')"
46250,46019,0001702,"Alcudia (L')","Urban. I. Tomas"
46250,46019,0001799,"Alcudia (L')",*Diseminado*
46250,46019,0002201,"Comes (Les)","Comes (Les)"
46250,46019,0003801,Montortal,Montortal
46250,46220,0005601,"Puerto (El)","Puerto (El)"
46260,46011,0001701,Alberic,Alberic
46260,46011,0001702,Alberic,"Monte Jucar"
46260,46011,0001703,Alberic,"San Cristobal"
46260,46011,0001704,Alberic,"Vedat (El)"
46260,46011,0001799,Alberic,*Diseminado*
46266,46040,0001701,Antella,Antella
46266,46040,0001799,Antella,*Diseminado*
46267,46130,0002201,Gavarda,"Gavarda Antiguo"
46267,46130,0002202,Gavarda,Gavarda
46267,46130,0002299,Gavarda,*Diseminado*
46268,46017,0005601,"Garrofera (La)","Garrofera (La)"
46268,46017,0005699,"Garrofera (La)",*Diseminado*
46269,46246,0002201,Tous,Tous
46270,46257,0001701,Castelló,Castelló
46270,46257,0001799,Castelló,*Diseminado*
46290,46015,0001701,Alcasser,Alcasser
46290,46015,0001799,Alcasser,*Diseminado*
46291,46063,0001701,Benimodo,Benimodo
46291,46063,0001799,Benimodo,*Diseminado*
46292,46162,0001701,Massalavés,Massalavés
46292,46162,0001799,Massalavés,*Diseminado*
46293,46016,0001701,"Alcantera de Xuquer","Alcantera de Xuquer"
46293,46053,0001701,Beneixida,Beneixida
46293,46053,0001799,Beneixida,*Diseminado*
46294,46084,0001701,Carcer,Carcer
46294,46084,0001799,Carcer,*Diseminado*
46294,46100,0001701,Cotes,Cotes
46294,46100,0001799,Cotes,*Diseminado*
46295,46225,0001701,Sellent,Sellent
46295,46225,0001799,Sellent,*Diseminado*
46295,46236,0001701,Sumacarcer,Sumacarcer
46295,46236,0001799,Sumacarcer,*Diseminado*
46300,46249,0003801,"Cuevas (Las)","Cuevas (Las)"
46300,46249,0004399,Estenas,*Diseminado*
46300,46249,0005699,"Remedio (El)",*Diseminado*
46300,46249,0006901,"Torre (La)","Torre (La)"
46300,46249,0007501,Utiel,Utiel
46300,46249,0007599,Utiel,*Diseminado*
46310,46254,0001701,"Casas de Moya","Casas de Moya"
46310,46254,0001799,"Casas de Moya",*Diseminado*
46310,46254,0002201,"Casas de Pradas","Casas de Pradas"
46310,46254,0002299,"Casas de Pradas",*Diseminado*
46310,46254,0003801,"Casas del Rey","Casas del Rey"
46310,46254,0004301,Jaraguas,Jaraguas
46310,46254,0005601,"Marcos (Los)","Marcos (Los)"
46310,46254,0005699,"Marcos (Los)",*Diseminado*
46310,46254,0006901,"Monjas (Las)","Monjas (Las)"
46310,46254,0006999,"Monjas (Las)",*Diseminado*
46310,46254,0007501,"Venta del Moro","Venta del Moro"
46310,46254,0007599,"Venta del Moro",*Diseminado*
46311,46254,0004301,Jaraguas,Jaraguas
46312,46249,0007502,Utiel,"Urbanizacion Casas Medina"
46312,46249,0007503,Utiel,"Urbanizacion Hontanar"
46313,46249,0001701,"Casas (Las)","Casas (Las)"
46313,46249,0002201,"Corrales (Los)","Corrales (Los)"
46313,46249,0003801,"Cuevas (Las)","Cuevas (Las)"
46313,46249,0003899,"Cuevas (Las)",*Diseminado*
46314,46129,0001701,Fuenterrobles,Fuenterrobles
46315,46095,0001701,"Caudete de Las Fuentes","Caudete de Las Fuentes"
46315,46095,0001799,"Caudete de Las Fuentes",*Diseminado*
46317,46259,0001701,"Villargordo del Cabriel","Villargordo del Cabriel"
46317,46259,0001799,"Villargordo del Cabriel",*Diseminado*
46317,46259,0002201,Contreras,Contreras
46320,46232,0001701,Sinarcas,Sinarcas
46320,46232,0001799,Sinarcas,*Diseminado*
46321,46249,0006901,"Torre (La)","Torre (La)"
46330,46080,0001701,Camporrobles,Camporrobles
46330,46080,0001702,Camporrobles,"Loberuela (La)"
46330,46080,0001799,Camporrobles,*Diseminado*
46340,46213,0010801,"Casas de Cuadra","Casas de Cuadra"
46340,46213,0031101,Requena,Requena
46340,46213,0031199,Requena,*Diseminado*
46350,46108,0001701,Chera,Chera
46350,46108,0001799,Chera,*Diseminado*
46351,46106,0003801,"Villar de Tejas","Villar de Tejas"
46351,46106,0003899,"Villar de Tejas",*Diseminado*
46351,46213,0025201,"Las Nogueras","Las Nogueras"
46351,46213,0038501,"Villar de Olmos","Cañada (La)"
46351,46213,0038502,"Villar de Olmos","Villar de Olmos"
46351,46213,0038599,"Villar de Olmos",*Diseminado*
46352,46213,0006901,"Campo Arcis","Campo Arcis"
46352,46213,0006999,"Campo Arcis",*Diseminado*
46352,46213,0011501,"Casas de Eufemia","Casas de Eufemia"
46352,46213,0020601,"Los Duques","Los Duques"
46352,46213,0020699,"Los Duques",*Diseminado*
46353,46213,0033201,"Los Ruices","Los Ruices"
46353,46213,0033299,"Los Ruices",*Diseminado*
46354,46213,0014101,"Penen de Albosa","Penen de Albosa"
46354,46213,0014102,"Penen de Albosa","Sardineros (Los)"
46354,46213,0014199,"Penen de Albosa",*Diseminado*
46354,46213,0017301,"Los Cojos","Los Cojos"
46354,46213,0023401,"Los Isidros","Los Isidros"
46354,46213,0023499,"Los Isidros",*Diseminado*
46354,46213,0031199,Requena,*Diseminado*
46355,46213,0015401,"Casas de Sotos","Casas de Sotos"
46355,46213,0024901,"Fuen Vich","Fuen Vich"
46355,46213,0027101,"Los Pedrones","Los Pedrones"
46355,46213,0031199,Requena,*Diseminado*
46356,46213,0016701,"Casas del Rio","Barrio de San Casimiro"
46356,46213,0016702,"Casas del Rio","Casas del Rio"
46356,46213,0031199,Requena,*Diseminado*
46357,46213,0001701,"El Azagador","El Azagador"
46357,46213,0021301,Hortunas,Hortunas
46357,46213,0028701,"El Ponton","El Ponton"
46357,46213,0028799,"El Ponton",*Diseminado*
46357,46213,0029001,"La Portera","La Portera"
46357,46213,0031199,Requena,*Diseminado*
46360,46077,0001701,Buñol,Buñol
46360,46077,0001799,Buñol,*Diseminado*
46367,46261,0001701,Yatova,Yatova
46367,46261,0001799,Yatova,*Diseminado*
46368,46158,0001701,Macastre,Macastre
46368,46158,0001702,Macastre,"Urb. Llanorel"
46368,46158,0001799,Macastre,*Diseminado*
46369,46012,0001701,Alborache,Alborache
46369,46012,0001799,Alborache,*Diseminado*
46370,46111,0001701,Chiva,Chiva
46370,46111,0001702,Chiva,"Pedrizas (Las)"
46370,46111,0001703,Chiva,"Sierra Perenchiza"
46370,46111,0001704,Chiva,"Bosque (El)"
46370,46111,0001705,Chiva,"Residencial la Loma"
46370,46111,0001706,Chiva,Calicanto
46370,46111,0001707,Chiva,Carambolo
46370,46111,0001708,Chiva,Olimar
46370,46111,0001709,Chiva,"Atalaya de Levante"
46370,46111,0001710,Chiva,"Loma de Miralcampo"
46370,46111,0001711,Chiva,"Mediera (La)"
46370,46111,0001712,Chiva,"Incolla (La)"
46370,46111,0001713,Chiva,Entrepinos
46370,46111,0001714,Chiva,"Cañada del Charco"
46370,46111,0001715,Chiva,"Corral de Carmelo"
46370,46111,0001716,Chiva,Miralcampo
46370,46111,0001717,Chiva,"Felipes (Los)"
46370,46111,0001718,Chiva,"Pilo Gros"
46370,46111,0001719,Chiva,"Loma de Castillo"
46370,46111,0001799,Chiva,*Diseminado*
46380,46109,0001701,Cheste,Cheste
46380,46109,0001702,Cheste,"Urbanizacion Cañada Fria"
46380,46109,0001703,Cheste,"Urb Cabeza Redondo"
46380,46109,0001704,Cheste,"Urbanizacion Los Visos"
46380,46109,0001705,Cheste,"Urb Aguas Perdidas"
46380,46109,0001706,Cheste,"Urbanizacion Altamar"
46380,46109,0001799,Cheste,*Diseminado*
46388,46136,0001701,Godelleta,"Calicanto B"
46388,46136,0001702,Godelleta,"Cumbres de Calicanto"
46388,46136,0001703,Godelleta,Godelleta
46388,46136,0001704,Godelleta,"Alto del Royo"
46388,46136,0001705,Godelleta,"Alto de la Torre"
46388,46136,0001706,Godelleta,"Bellotero (El)"
46388,46136,0001707,Godelleta,"Cañada Farandola"
46388,46136,0001708,Godelleta,"Cañada del Fraile"
46388,46136,0001709,Godelleta,"Cañada Menescal"
46388,46136,0001710,Godelleta,"Cañada del Terrero"
46388,46136,0001711,Godelleta,"Coscojar (El)"
46388,46136,0001712,Godelleta,"Cuesta del Sastre"
46388,46136,0001713,Godelleta,"Felipes (Los)"
46388,46136,0001714,Godelleta,"Guarrach (El)"
46388,46136,0001715,Godelleta,"Loma Santa"
46388,46136,0001716,Godelleta,"Mirasoles (Los)"
46388,46136,0001717,Godelleta,"Monsec (El)"
46388,46136,0001718,Godelleta,"Quemao (El)"
46388,46136,0001719,Godelleta,"Rellano (El)"
46388,46136,0001720,Godelleta,"Cabuchuelos (Los)"
46388,46136,0001721,Godelleta,"Fuentecica (La)"
46388,46136,0001722,Godelleta,"Loma de Los Caballeros"
46388,46136,0001723,Godelleta,Viñamalata
46388,46136,0001724,Godelleta,"Viso (El)"
46388,46136,0001725,Godelleta,"Mojonera (La)"
46388,46136,0001726,Godelleta,"Calicanto A"
46388,46136,0001727,Godelleta,"Frasquito (Lo)"
46388,46136,0001728,Godelleta,"Bosque (El)"
46388,46136,0001799,Godelleta,*Diseminado*
46389,46248,0001701,Turis,Altury
46389,46248,0001702,Turis,Cortichelles
46389,46248,0001703,Turis,"Masia Pavias"
46389,46248,0001704,Turis,"Monte Tesoro"
46389,46248,0001705,Turis,Turis
46389,46248,0001706,Turis,"Blasques (Les)"
46389,46248,0001707,Turis,Montur
46389,46248,0001708,Turis,Vinyamalata
46389,46248,0001709,Turis,Cañapar
46389,46248,0001799,Turis,*Diseminado*
46390,46213,0004301,"Barrio Arroyo","Barrio Arroyo"
46390,46213,0005601,Calderon,Calderon
46390,46213,0019201,"El Derramador","El Derramador"
46390,46213,0031199,Requena,*Diseminado*
46390,46213,0032601,Roma,Roma
46390,46213,0032699,Roma,*Diseminado*
46390,46213,0034701,"San Antonio","San Antonio"
46390,46213,0034799,"San Antonio",*Diseminado*
46390,46213,0035001,"San Juan","San Juan"
46390,46213,0035099,"San Juan",*Diseminado*
46391,46213,0030401,"El Rebollar","El Rebollar"
46391,46213,0031199,Requena,*Diseminado*
46392,46229,0001701,"Siete Aguas","Siete Aguas"
46392,46229,0001799,"Siete Aguas",*Diseminado*
46393,46148,0001701,Loriguilla,Loriguilla
46393,46148,0001799,Loriguilla,*Diseminado*
46400,46105,0001701,"Brosquil (El)","Brosquil (El)"
46400,46105,0001799,"Brosquil (El)",*Diseminado*
46400,46105,0002201,Cullera,Cullera
46400,46105,0002299,Cullera,*Diseminado*
46400,46105,0003801,"Mareny Sant Lloren","Mareny Sant Lloren"
46400,46105,0003899,"Mareny Sant Lloren",*Diseminado*
46400,46105,0004301,Faro,Faro
46400,46105,0006901,Cap-Blanc,Cap-Blanc
46400,46105,0007501,Cullera-Park,Cullera-Park
46400,46105,0008199,"Dosel (El)",*Diseminado*
46400,46105,0010899,"Marenyet (El)",*Diseminado*
46400,46105,0011501,"Bahia Park","Bahia Park"
46400,46105,0012001,"Raco de Bellver","Raco de Bellver"
46400,46105,0013601,"Bulevar del Xuquer","Bulevar del Xuquer"
46400,46105,0014101,Bellaterra,Bellaterra
46400,46105,0015401,"Masia del Raco","Masia del Raco"
46408,46105,0003801,"Mareny Sant Lloren","Mareny Sant Lloren"
46408,46105,0003899,"Mareny Sant Lloren",*Diseminado*
46408,46105,0004301,Faro,Faro
46408,46105,0004399,Faro,*Diseminado*
46408,46105,0008101,"Dosel (El)","Dosel (El)"
46408,46105,0008199,"Dosel (El)",*Diseminado*
46409,46105,0001701,"Brosquil (El)","Brosquil (El)"
46409,46105,0001799,"Brosquil (El)",*Diseminado*
46409,46105,0002299,Cullera,*Diseminado*
46409,46105,0009401,"Estany (El)","Estany (El)"
46409,46105,0009499,"Estany (El)",*Diseminado*
46409,46105,0010801,"Marenyet (El)","Marenyet (El)"
46409,46105,0010899,"Marenyet (El)",*Diseminado*
46410,46235,0002202,"E L Mareny de Barraquetes","Mareny de Barraquetes"
46410,46235,0004301,"Mareny de Vilxes","Mareny de Vilxes"
46410,46235,0005699,"Muntanyeta Dels Sants",*Diseminado*
